Binary_label,Category,source,text,is_synthetic,prediction
real,Kindle_Store,amazon,"One Funeral continues on right where No Weddings ends. This time it's in Hannah's point of view. It takes you through Hannah's journey of getting through the pain of what her ex had done to her in the past and re-starts the build up of her relationship with Cade.
I tend to not read stories that about ongoing relationships, but something about how this story is written makes me want to hurry up and keep reading to see how it ends. I thought the authors did a tremendous job of completely creating two entirely different characters in Hannah and Cade. Having this story in Hannah's perspective, you feel her vulnerability as she moves through the story, something you don't really get in the first book as Cade doesn't really see her vulnerable side. This entire series is much like the characters' relationship, a nice slow burn that allows the relationship to build in a lasting way.
I can't wait to read the third book.",0,fake
real,Kindle_Store,amazon,"I really liked this book!  There were several twists, and some were expected, but the way they were handled was great!  I really felt for Brooke, and it seemed like she was in a really tough situation.  I loved the Beaumont family, and I felt slightly jealous. :)  It was a great, well-written story.  I love meeting new authors and I hope to read more of Rachel Ryan!",0,real
real,Kindle_Store,amazon,I had hoped this book would have been better than the first. It was a LITTLE BIT better but not much!,0,fake
real,Kindle_Store,amazon,"Argh, this book is very frustrating. It's sort of like reading a stream of consciousness with, lots of quick random changes of topic. Sort of like giving a character an accent it's sorta interesting, but it got old quickly.

It's also a thriller, and it uses a bunch of cheap tricks to achieve that. Every other page is some new dangerous life or death situation. Despite all the talk of how competent the characters are they are still thrown from one random situation to another, really they are just along for the ride their choices don't seem to matter, the author will dues ex machina as needed to keep people alive and to keep the suspense and urgency going. Also he's really light on the backstory, constantly hinting at it with characters literally saying ""ill explain everything later"" but they never do.

Frustratingly I think the setting of the book is fairly interesting, sort of a shadow run setting, except more post apocalyptic and heavier on the brain hacking/AI side. Unfortunately it being the sort of thriller it is , it doesn't really build a coherent world, you're just left with a bunch of impressions with no predictive power.",0,fake
real,Kindle_Store,amazon,Well written! I enjoyed it very much and will read more by I H Laking. Intriguing new steampunk  world and characters.,0,fake
real,Kindle_Store,amazon,I absolutely loved this book. Lucky might of needed a dose of reality a little bit. But overall it was a good book the only downfall was the plot you didn't see where the book was going until it was basically over.... and it finished with two diffrent deliemas. But I loved the fact i wasn't able to read it in a few hours.,0,real
real,Kindle_Store,amazon,A precious story told by a ten year old girl and her fun summer she had before going to middle school. It was a sweet and fun tale. I really enjoyed it.,0,fake
real,Kindle_Store,amazon,I was glad to buy this whole set together so I could read them from start to finish. I have to admit .katie's story got to me--I was surprised to find myself crying at the agony she faced when her father was so cruel to hear. Glad Jake finally found a way to be together with Katie!,0,fake
real,Kindle_Store,amazon,"I have completely enjoyed this series. The characters are people you can care about, they have great pathos and their trials are easy to relate to. This latest entry ""Beyond the Edge"" solves some mysteries and opens the door on some others. I look forward to the next book with great anticipation. As a High School Science teacher, Captain Talos' motto is one I want to encourage my students to follow.",0,fake
real,Kindle_Store,amazon,"Porter was a hard character to like when we find out the exact nature of the relationship with AJ. Ill be honest and say I wanted to see him have a pay back moment for all he has done to AJ.  We get some of that, I still felt bad for him though. His actions were awful but, he was broken.  Mackenzie was broken in other ways. I felt for her. They had an emotional journey. One that was worth it in the end.
*** I voluntarily read an advanced readers copy of this book****",0,real
