label,hotel,source,text
deceptive,"The Ashok, New Delhi",CG,"The Ashok, New Delhi provides comfortable, spacious rooms and excellent service. The staff is courteous and prompt. The breakfast was delicious and offers a variety of choices. Furthermore, with its prime location in the heart of New Delhi, it's quite convenient for sightseeing. A minor downside was the slightly outdated decor in the rooms. Also, the WiFi could be stronger."
deceptive,"The Ashok, New Delhi",CG,"Good central location in the heart of New Delhi, spacious rooms with nice interior. The customer service was extremely poor. Staff was rude and unprofessional. The room provided was dirty and not well maintained. The food was average and way over priced. The Wi-Fi was slow and inconsistent, making it very difficult to do simple tasks online."
deceptive,"The Ashok, New Delhi",CG,"The hotel grounds were absolutely beautiful and well maintained. The service left a lot to be desired. Our room was not cleaned well, and towels were not replaced daily. The in-house restaurant's food was very disappointing. I would expect a much higher level of service from a hotel of this alleged standard."
deceptive,"The Ashok, New Delhi",CG,"Stately exterior and lobby Rooms are truly antiquated, cleanliness was an issue, and the staff seemed unconcerned with guest satisfaction. Despite the old-world charm of the public spaces, the private rooms were stuck in a past era and desperately need updating. Service was lackluster and slow, even when the hotel was not full. Additionally, the breakfast buffet was uninspired and repetitive with limited choices for Western palate."
deceptive,"The Ashok, New Delhi",CG,"The outdoor area of the hotel is impressive with manicured gardens which make for a lovely walk. This is by no means a luxury hotel - it's an average 3-star at best. Rooms are gloomy with outdated decor and appliances. There's a lack of power outlets in the room which causes inconvenience. The staff is not particularly welcoming or helpful. The food in the restaurant is mediocre and overpriced. Overall, the hotel could use some renovation and service improvement."
deceptive,"The Ashok, New Delhi",CG,"The location of the hotel is very good. It was convenient to go anywhere. It's surrounded by greenery which provides a peaceful environment. The hotel infrastructure seemed aged. Room service was slow, we had to wait for a long period for our dinner. Also, the food was not up to the mark considering the reputation of the hotel. The price we paid doesn't justify the service we received. Needs major performance improvement."
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,"The Andaz Delhi Aerocity by Hyatt was truly exceptional in every way. The staff was extremely attentive and went the extra mile to ensure a pleasant stay. The room was large, clean and had all the amenities I could ask for. I was particularly pleased with the bar, where the bartender was highly skilled and made incredible cocktails. The location is fantastic; it's an easy drive to the airport and the rest of the city. It was a wonderful base for my New Delhi adventure. I truly cannot think of any. Everything was just perfect."
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,"Hotel design is fabulous, food exquisite and staff go above and beyond to make your stay memorable. A slight disappointment was the in-room dining options which were slightly limited if you wanted something light to eat in the evening."
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,Excellent location; Very close to the airport. Lots of good eateries in and around the hotel with a mall nearby for shopping. Room service can be a bit slow during peak hours.
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,"The hotel stood out due to its exquisite interior design and world-class facilities. Its close proximity to the Aerocity provides excellent convenience for travelers, while the staff consistently delivered top-notch service, making me feel genuinely cared for. N/A"
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,"The location is perfect near to airport with many transportation options. Room was spacious, modern and clean, and the staff were incredibly helpful and friendly. Limited options in breakfast and slightly overpriced food at restaurant."
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,"The hotel's contemporary design is impressive, and the lobby is beautiful. Toiletries from Forest Essentials are provided and they smell good. The experience at Andaz Delhi Aerocity was far below my expectations. The room felt cramped and the lack of space was overwhelming. To my surprise, despite being a five-star hotel, there was no outdoor seating available. The service was quite poor and unprofessional, it took a long time for them to respond to any requests. Moreover, the food quality in their restaurants was subpar and overpriced. It wasn't worth the high rates they charge. Due to these reasons, I regret to say I wouldn't recommend others to stay at this hotel."
deceptive,Andaz Delhi Aerocity- Concept by Hyatt,CG,"The decor of the hotel was modern and aesthetically pleasing, and it's situated in a prime location for airport travellers. Despite a great location and pleasing decor, the service left much to be desired. The front desk staff was not attentive, and the room service was abysmally slow. The room, although expansive, showed signs of wear and tear. The internet connection was weak and unstable, making it difficult for me to get any work done or even basic browsing. In addition, the food quality needs improvement. Considering the price point, the experience was really not up to par."
